,fileName,yam_pred,res_pred
902,53207c5916cb0cd8f3df8ef04f9310ef.wav,5,4
903,533b77b58ded9624983740d55cb0bfaa.wav,2,3
904,5343717927a5b1da9ef705b5a550a767.wav,5,4
905,5351fcfbe137363f9e4991f53ebe193f.wav,2,1
906,5353fa56a452bacd5f15a5ca59bac1e0.wav,3,5
907,536d8ce854d8ead1ef509830c150f92c.wav,3,1
908,5382cddf1476c3b77d9dce9b14e4e822.wav,3,5
909,53c1e514b7d9590dd7cc116c2162f241.wav,5,1
910,53c3b109a9e4b1c85deb06e2068392ad.wav,2,1
911,53e1807c408267c3e9f875716b3430fa.wav,2,1
912,53ee84d06ad9ac6e1452127c376415d6.wav,5,1
913,53f5a6968851eb13b5384d31cf1d5820.wav,3,1
914,54035d32d6ac4bbb7d7080de5a92e9d4.wav,2,1
915,5416aa491bd316087b72366208fc4080.wav,5,4
916,542c0ab3e083fbecda562e2af8f21737.wav,5,1
917,5447d8c138bbce257316a7536449476c.wav,5,1
918,5450bb123f1d8bb16cae038fd77e71df.wav,5,1
919,549cebbd8aa078ccf38142f5984c4ea4.wav,1,2
920,54c6532ae9f6091f7c53a5ee6eadc6c7.wav,2,1
921,54d24bbf56dda48cdfb77bcb6e787ef8.wav,5,4
922,54e63d1d3ea14a52e9f9700b4a6367d8.wav,5,0
923,54f4768dc6d7ce3c9533b71e6e36c8fd.wav,5,4
924,5505c499e142111b3b8f66951769aa46.wav,5,4
925,552a7b976c894fa47caf0254e693c183.wav,2,1
926,5531e49c58e784d2e5681a8785f62bbd.wav,5,4
927,555d467f21b083a55d752d5f209040f6.wav,2,1
928,557e074a70614b7687555f9a1fd02e9f.wav,5,4
929,5586ca9946f0e5a9347ffbb432d01fb0.wav,3,5
930,55ae920ec119374743fad52f81424fc9.wav,3,5
931,55c8edf596e99b8bff0ae4cef6c370cd.wav,1,2
932,5614e3771461d4f19e8f7b70ab23ce4f.wav,2,1
933,5642a5dbf87d5437f816638d63e32bfc.wav,5,1
934,565a59b23b6fce7a91092503fe028370.wav,5,1
935,56a52abc45e0e0e8902bb6c10f741428.wav,5,4
936,56b6c50957c942a79aa6c73c85efefe6.wav,2,1
937,56c9c9b78c231ec122bdc235a92d74c3.wav,5,1
938,56e32095ce6ac0908be46fc817fa3139.wav,5,1
939,56eebcbeda3c90e905cc7356b0132821.wav,5,1
940,57439958a5492574a9b22235da99c9f5.wav,1,5
941,57458012559e576e6f6e8ae6f1ea6a3c.wav,5,4
942,574619486d571fe85ce949d5a7a0efa9.wav,4,5
943,575a0f37ab79c852176a41ecefd2f6a7.wav,2,1
944,5774f5da35fe5288f2ddb3ce6af0c36f.wav,3,5
945,577548456c83e67d66772422b627a7ee.wav,5,4
946,57756fc5fa38e64fc0a5a82d6c27b028.wav,4,5
947,577cd8ec5b08d0554cdca1129c51a798.wav,5,4
948,5795cdcc4381cab0be9bfcd67593fa7a.wav,0,5
949,57bf3c24216b5ac2535df6e70659cb71.wav,5,4
950,57c205e0b69f682ee28087f728d7b5ef.wav,0,5
951,57d77244154bb6a0d3a8b261e1794ede.wav,5,4
952,580fb3a82b31aed5a620383cf321e400.wav,2,1
953,5817331b68309dce0ac0a2d592e37887.wav,5,4
954,581c8d34f1018b0dd4dc035bd65b2407.wav,5,1
955,581d2371612b0731a4d63d2fbb707abd.wav,5,4
956,58256952be870b32543fe4dedfe5a6e9.wav,4,5
957,58266b510eca396a36730684d7cc1844.wav,2,1
958,5848c5e50d0add37ec871d44012dac92.wav,2,1
959,5849990135447db3c370a8c8d9c77065.wav,5,4
960,584c7fcf542a29b2bf56d5d4d0b085c3.wav,5,0
961,588bec6f2a11884e9bc629686b87f53b.wav,5,4
962,58a4e9e45c3015a6b2060a1df136e979.wav,5,4
963,58ac60463dce852c2cfb526dde449db7.wav,5,0
964,58d46d330ff51468827392259b6aacf0.wav,5,1
965,58e51652f15aec1b27456bbbbb3dbf17.wav,1,5
966,58e9cffd7517a27355c74ea703d3790c.wav,3,5
967,59049eb933b47e6848c54909a6a5eb0d.wav,4,5
968,592d094c48a50761869a7cfbf5f06d6d.wav,5,1
969,5938065e9f6a3c6d7a8fd8ccee7d6c38.wav,5,1
970,59403d8bc58ef565dfba540b96988b64.wav,5,1
971,595b63c68d9935a97071ccaa54afdd49.wav,5,1
972,59626ec238397c8350e4aac83ae63e53.wav,5,1
973,59b282429d942c377cc881737561cab3.wav,5,4
974,59c2656722b5c6d95ca56128080eb60d.wav,1,5
975,5a0d8067e91cd2a72f4e734378a0d84e.wav,2,1
976,5a180580189e7b7b8c491ca2f1872487.wav,5,4
977,5a1b7970513518243b0fc4cc54deeaac.wav,5,4
978,5a3dada02a626823d600537aff88c339.wav,5,1
979,5a46da214765cadf9141bdd851d2c063.wav,1,2
980,5a6f195cabd2361a119696f50493514d.wav,5,1
981,5a7ece25f819837c65dd42fea0e53abc.wav,2,1
982,5a838af1c45b2b2881d3965747c87440.wav,5,4
983,5a99abe397f316daa1c174b1961279d6.wav,2,1
984,5aabec77aed7019789096b3efd5dd323.wav,4,5
985,5ad224152473067a95170f0fbc70192a.wav,3,5
986,5afbff0002a36b4f7d5ab1d2528d6f89.wav,2,1
987,5b1dcbcc6624d76122cd1b943225fa06.wav,5,4
988,5b2564a2167b63a0e0bf1f88c99fb2cc.wav,5,4
989,5b269df6b2971045564306ae87e7628c.wav,5,1
990,5b43bdc4076e1688d7b48b946df67613.wav,1,5
991,5b4cb4b734b1200b95a04eea2998fc5d.wav,0,4
992,5b4ef91afb3f273b1cbb46ca329c2bb2.wav,5,4
993,5b5c1d6d27ff939ea0b3d2479e28715f.wav,4,5
994,5b8b7609f64d5c1117424bd63e13b48e.wav,5,1
995,5b9bc911a3e25ff9a26d2a2ac87a4137.wav,3,5
996,5bbeb2e9fc2d80577e2945ccd40e2560.wav,4,5
997,5bdf78db5cef412640c6a4ce23148bad.wav,5,4
998,5be15cb221c7d56078474f5b9464a170.wav,2,1
999,5be479bd46eb7225b58694edfba76f61.wav,5,1
1000,5bf6d2351ff6836b788b7047dc6abf30.wav,5,0
1001,5bf812e654bdd7e6ed6f6307317cd89c.wav,2,1
1002,5bf8806d17e4bf50286146fb04559acc.wav,5,1
1003,5c02437bf455e9559b496dd5e936c8e4.wav,5,4
1004,5c0ca67b6350ad5e0114d17107d5d17b.wav,5,1
1005,5c29e718480f6935e21bafa95cf2912d.wav,2,1
1006,5c34fbf8245cb1b5906b4612436779e0.wav,5,4
1007,5c41c242afab2279e9a306651b18769b.wav,5,1
1008,5c6cb29a418728c62e870331ff07e10c.wav,5,4
1009,5c7a4e95f30bba6d50d79cb929408212.wav,4,5
1010,5c86640c890846bcf980cf6a2a1446f8.wav,1,5
1011,5cc2c63cab393b12a39d3815c5bcf336.wav,1,5
1012,5cce9de61c6a5bd6b1a051645fcb0a60.wav,5,1
1013,5cd46af1c1be910e575b197f5d687596.wav,4,5
1014,5cf0ed8177cdf20bf0f3c8d3da9ff4d9.wav,1,5
1015,5d25a7d14f1bcc25f869fb137bd4d622.wav,1,5
1016,5d333124958dcfd29dd7c7260ec4c2f9.wav,1,5
1017,5d6e8caf72d8feab1fecab883f6d2dae.wav,1,5
1018,5db0b50bdcd9c04f67abba12d347d2c4.wav,4,5
1019,5db0bfe532d1d2d6cc9cf8ddf472877b.wav,5,4
1020,5dbc77e3eedb3330e9ade4c5b63a0cdb.wav,5,0
1021,5dfd1110d965cf9e21a805c7d38ca6c0.wav,5,4
1022,5e947555c0315679659046ff4ddd0900.wav,5,1
1023,5ed5177945202a1e75622ef955a5d536.wav,5,4
1024,5eff033a0cd85c666a65019c39078131.wav,0,5
1025,5f23f749df257b36016942a5258eeb69.wav,2,1
1026,5f24374d102ed7d180928199226aa2fd.wav,2,5
1027,5f3a0446faa77d4097ca9ca45bcad67b.wav,3,5
1028,5f58cf2bd9e2d31ade3d2b888c4f2968.wav,5,0
1029,5f972f22274a42bfc48749e4a0ffeba3.wav,5,4
1030,5f980761f9f19e8ec4be093d5564282b.wav,5,0
1031,5f9bb5f952bf4d52395d0174d6d4706e.wav,5,1
1032,5fafad769c6cba56919f08f1713d68bc.wav,5,1
1033,5fb0bbb01bcb0f1e50a4afba0dfdd3a0.wav,5,4
1034,5fb2defb8b74aae2e64d405e358a713f.wav,5,0
1035,5fedd90a49bcb64e6bba5ad625845b6c.wav,0,5
1036,5ff0667e303f3ad7b56105c26f24a078.wav,1,5
1037,6016c5c3593632a935f4485e2cece8ea.wav,3,5
1038,6042765f7c31613a343d523205b650d5.wav,1,5
1039,605c2eb2343d41bc15190f7689917bcd.wav,4,5
1040,60760f3711cf4f1bbec0a69c39bcc04a.wav,1,5
1041,6076fc61894c774e1ea7a81c60d4b321.wav,5,4
1042,607781e5f1d440b96ee866bd1428b6f0.wav,1,5
1043,609bb9ab4bb3e52a3f7261612d245efd.wav,5,4
1044,60ac9a09a7d26837f31c68bcc2694473.wav,5,4
1045,60bd32b7a8f535cec26350f410e591a3.wav,3,5
1046,60c2277ff3f46a5a6aabb04457bc4633.wav,5,4
1047,60fc3021d55ae230071d3f919f2bb2b2.wav,2,1
1048,61028b61a092a659701b6770d462daa4.wav,4,5
1049,610bb3c9c2e0af4264975d7856f86c75.wav,5,4
1050,61696873b71d841d5d63434c49bff263.wav,2,1
1051,61874bc97f4f5bfcaf34987f7481565d.wav,1,5
1052,61bf99854ecd4862d5a93bfcb95d85cc.wav,1,2
1053,61d56f1aa17c55e4a9e73f81bc0f44dd.wav,3,5
1054,61d7f5b82d081be4545c38aa322206ee.wav,5,4
1055,61e4c2822d389e679b9aa64aa36f8f0a.wav,2,1
1056,61f8482ba4b56c54275f164dadca4282.wav,5,4
1057,6210b4c1c91785e4a239dadedf42d6d7.wav,2,5
1058,6225ba8cf7b793ed22cd4b3becfd5b1c.wav,5,1
1059,622c4a59a1ac8a6f71133eb11775a677.wav,1,5
1060,624ce558fdcad74c888f0927898488ee.wav,5,4
1061,62534733f9a027f20b9ea4916a2931a0.wav,5,4
1062,62644c1751ce4acaa270e2d6be4c9b6e.wav,1,3
1063,62988d836ab1da421e21dc90f1708a62.wav,5,4
1064,62c0b1febaacf3c531ce2065534d6b9e.wav,5,4
1065,62cb534b7cb09011edaf137947e5c18b.wav,5,0
1066,62ece7a73b0eec1e665024a9aa993b00.wav,1,5
1067,62ffc7ca20a8988b9cfc969e929e06af.wav,5,1
1068,6308a71fa624cbd61b9250fc090281aa.wav,1,5
1069,630c146a42b29b80096492a8d2c05eea.wav,5,0
1070,633aaa08387685b4470dad40407be52b.wav,5,1
1071,634f34d11307a7ed9ca4931864115cdc.wav,5,1
1072,6384e4b714620b6998c14b0e2321d659.wav,5,4
1073,6388429cf105188fd32d5246ae82fae7.wav,5,1
1074,639256cc996d7d67c40bd46f977a707f.wav,5,1
1075,6392f82bcbc0b3ff235e97f40bf7b216.wav,0,5
1076,63a41c74d28d41a1372c1cf8b11b11c6.wav,5,1
1077,63faa85dfe9205d5ddf9cb2009a987db.wav,5,1
1078,6408df9293570fccb7d53fc75660aba5.wav,4,5
1079,64263d47cea3508e8af4f032636d02fc.wav,5,4
1080,642996ceea70655996a6bf1ac6ea4972.wav,4,5
1081,645bfdbf38485487106b687d6b2fee90.wav,5,4
1082,649440e472dd426b76415d31cf2c7542.wav,0,4
1083,649c759759a48c1ab44e276418793456.wav,5,4
1084,649edc41e242763494afc4336929e120.wav,5,4
1085,64b5dee6d49b5f553ae35ac6450cf549.wav,5,1
1086,64bfdd18158693b93e49cce3381ced04.wav,1,5
1087,64d99d192563daa6c87ad196a84e67ee.wav,5,1
1088,65080d90f84fa3e25b62500bc8db56c9.wav,1,5
1089,650d358e47c986da5d356a9df9fddfd5.wav,5,0
1090,6514d52a8ce2795ebe81aaab7bc6c2bb.wav,5,0
1091,65449fbc8e0b00d9a53fa79deb9db0f2.wav,1,2
1092,65451f767bbe61b8dac5e6d65ee6b18c.wav,3,5
1093,65606757594500f55d1f92e68f81c5df.wav,3,1
1094,659a81057a138729aa4940bd1c57e706.wav,5,4
1095,65c95c6a4c385dbf8d665acf912d95ed.wav,4,5
1096,65d05129b2eec75a097569556bc64387.wav,0,5
1097,661b3d2904b40ef35035344aeac603c3.wav,5,1
1098,662522791b2b931b105e3183f6a47bdf.wav,2,1
1099,66262c126ca800f2bf6eb2db96cae840.wav,5,0
1100,664890e655c7816410aa9dc5e3cea3c9.wav,5,1
1101,664d517420f9391014b4f8872d6df3d7.wav,1,5
1102,665d6d1284acbbd84efe296c99ffb909.wav,5,4
1103,665fdca960d8829838a3c5c15b1498a8.wav,3,5
1104,6661ebaa171486fa09813ec28fccf62a.wav,5,4
1105,667dfa4cc513b466bf73e656f3cdc184.wav,1,5
1106,66edf7bf29ada515eb0a887d10c2657e.wav,5,1
1107,66eeab08a683f33ae60488e833473d8c.wav,0,4
1108,6704ad423c1a1ac3f4e93005519a41d5.wav,5,1
1109,6717d24be7a3734464e5f3903dc71093.wav,5,1
1110,6718897836d34cf8c9f64536bb26974c.wav,5,1
1111,6737d9dc002518199a121d667b6c890f.wav,5,1
1112,6738bc1ab0060cb338ecdabf0e446ca7.wav,5,1
1113,674cf96e686deb9684a48d38f607df3a.wav,3,5
1114,676029e1c45dc3163351ab40fac5847f.wav,1,5
1115,676aba12381d653a95ce627abd60d0bb.wav,1,5
1116,67a98a8c1510b3e31024e3f5cfdb87a1.wav,5,1
1117,67f1e34b729b8f54285446f6275bca8b.wav,5,4
1118,67fc6053193d1cbb57ffeb73ea0fc9cf.wav,0,4
1119,680037038447070d189da86b7d751517.wav,3,5
1120,68010c2753ef559a8fa3d88ef0f14277.wav,2,5
1121,680dc1459766a538ef198ce9564f89c6.wav,5,1
1122,6810c908b50f608eb807f336925563db.wav,5,4
1123,6812e6481d85e0fa5b70b1bebb5cd7aa.wav,1,2
1124,68140ad4c2180236547063d1d2c99318.wav,5,4
1125,681e08ef45fd007fee5e81c253deae86.wav,5,4
1126,684d7c6d5a9b0eb8b1f2cc8e6efcf3ce.wav,1,5
1127,6859b94151e53132b42c2c57b30b27f6.wav,5,4
1128,68800cb125b2b700f1fa8ffb36beadfe.wav,5,4
1129,6883a4c6b5551c8b874d16b9f988b2ad.wav,2,1
1130,68a4cf3f1cb78a16bdf6fed98aa680eb.wav,3,5
1131,68c6905c69ef7296e66d7a59ede5581a.wav,5,1
1132,68e95eb5c14db14e1ee0a701dea08451.wav,2,5
1133,68eecd531ee55f6f3921f91265dc79fb.wav,5,4
1134,68f3bc5972e60447f30191a1839f69b5.wav,2,1
1135,68faf33c4ec3d365d251bbfd7d139c19.wav,5,0
1136,68fbd8fb8aaa814b2fff3e5aadcfe185.wav,5,1
1137,69174499dbca078415afcd35c50241b5.wav,5,4
1138,6918baef336227e7a8e2f5dee1699884.wav,5,4
1139,691c0965cb4d0ae830b0a709b8fe78c9.wav,5,4
1140,693898d95c58f091982f568fcb0a1c38.wav,4,5
1141,696891bcfa63846e92f195d5c27d59c0.wav,2,1
1142,696e12aeb9b3754682bb72e91330123b.wav,5,1
1143,6971c53aec456612b862a41702099dee.wav,1,5
1144,69aca6ed89ceb28c9007b1f6d94e7102.wav,2,1
1145,69c3145dce322c8dc3e4fd80a68eb5fe.wav,5,4
1146,69fda513b0f67afd6c1237b98db40f63.wav,5,4
1147,69fdaaa4e334b471062fa5a01bd60546.wav,4,5
1148,6a016ee37519530a8829a3b46f75086a.wav,5,1
1149,6a1231211e1e27390511cab2e1a7a8a8.wav,1,5
1150,6a1eba36dcbb0464cb0971424bba82fb.wav,1,5
1151,6a5529d866066567ef49859dafa3e2ea.wav,5,2
1152,6a77fdf31812675111db35ab61142827.wav,1,5
1153,6a7dfae8de32c5d22dc3bd3628224131.wav,4,5
1154,6aabe7ab6d1bed51d498a89bcfad6627.wav,1,5
1155,6ab8a9b98bb3ff581f2eeafc77d072c7.wav,5,4
1156,6acc8e3cd44d99b0c0f90e6bd0493d29.wav,5,1
1157,6b08e7b981c4562a218cefca7f15e902.wav,5,4
1158,6b15c983cafd2e85dc57b02467e78c1a.wav,2,1
1159,6b24029bd08c58e8e4be26781132727b.wav,5,1
1160,6b2651083329ec1695cb0b3894c8a0b4.wav,5,4
1161,6b36f200984cc78f988788b4f867e348.wav,5,4
1162,6b3a927b75686af8742dd5de3041986c.wav,5,1
1163,6b5159a73efefef869882669a3e4f99b.wav,4,5
1164,6b571c25df1df57f095133f29e857e96.wav,3,5
1165,6b589dd97609e76802ec6bd1967d25d4.wav,1,5
1166,6b5eafb85a33f045794b8a954acd0f7b.wav,5,4
1167,6b6239ff7139ec0ec8a9149c0acc7437.wav,4,5
1168,6b7c08097dd7fde15964bfc0084ce151.wav,2,1
1169,6b8334ea74b6f78fd38eace946b75f88.wav,5,4
1170,6b93a41923bdc85ce5ddca9a51406c8d.wav,5,1
1171,6bdd33e67210a7904fa4ccfe4cbbdfee.wav,1,5
1172,6c10bfa2e5091798330faf5c6cce0304.wav,1,5
1173,6c5111690cf1e6500c7c57cb83b1f6f3.wav,5,4
1174,6c63741bba04f2901dff9010d790fc52.wav,5,1
1175,6c67aad6fc476009bb8ff1531fc7a52c.wav,4,5
1176,6c73d7b6eec5cbc9d92ab18bd75b5462.wav,3,1
1177,6ca4f9b6b02fa66fb9505058264ea417.wav,3,5
1178,6cb3ba4f2bffdaf06e19a96beafdb90d.wav,2,1
1179,6cb48912f5a6d1a29d5064495fef54fa.wav,3,1
1180,6cb6941868002b7dffc308ea7c428111.wav,5,4
1181,6ccbb6a2829b9dd56f59f1d32d83d320.wav,1,5
1182,6cefda29368d85e020b544d046e5b6f3.wav,2,5
1183,6d3d27f1566ec85bd14aabf0d3e08cf6.wav,2,3
1184,6d3f77703fefa113640b4b1f39307ecc.wav,2,1
1185,6d46c344bc392dd3698db4dfba221c54.wav,5,4
1186,6d4e5f7bcca078f3b3d24a04416e1c3c.wav,1,2
1187,6d57292b930459a70d32392ad45dd53f.wav,1,5
1188,6d5a4cc8e0d75ecf31a446768faccb5a.wav,2,1
1189,6d5ffb625c940807729e63a4f64b051f.wav,3,1
1190,6d623a849a90eb3808b3f6bff9e21b11.wav,5,0
1191,6d637227932af67203bcd86f6efd138f.wav,5,4
1192,6d70618fe1afa37391ee7f0732c6b60d.wav,1,5
1193,6d79170c1b7968ab52fbf19e1e354a78.wav,5,1
1194,6d8bb781f587a375a72b4f516fd58e9a.wav,5,4
1195,6dc60cbd905219bb462fe19070b807f2.wav,4,5
1196,6dd33cc8589a43f0bc679f238039682f.wav,4,5
1197,6de48eb5cdaac9e81179c90b4d9dc687.wav,2,1
1198,6dfd67a83c54d81beeb341e689bc7d77.wav,5,4
1199,6e240a7b9704b7315459e7e1249d3e4b.wav,1,5
1200,6e251b39446e48e3da02e4ec3658a28e.wav,3,5
1201,6e292e75c6197ed9168c0dbb6c0af1ab.wav,5,4
1202,6e31ee28d0f80bb52018c345cd202d9e.wav,5,1
1203,6e3b8a8bde8a072b95cbbaa174e888cc.wav,5,4
1204,6e410e6ff5b77a3ffaaaca1948e6526e.wav,5,4
1205,6e5d3c1735e8214a38186e1a9a529cc8.wav,5,1
1206,6e844286506f3c3f99712dd22a9a131b.wav,2,1
1207,6e8e173097261ce04c60c138b2f57f72.wav,5,1
1208,6eb84be7538c4d645c99233d8af72a13.wav,2,1
1209,6ed4095fd88f8b3c7cffc7b88cb4b45f.wav,1,5
1210,6ed5a9c563c69889940342f55395c821.wav,4,5
1211,6ede074808552563e58ab5342eff1c49.wav,5,2
1212,6ee4b365190c694b010d2301b70065e5.wav,5,2
1213,6ee8cf463519bddfcbf4ee39bca3e3c4.wav,3,5
1214,6f351328bffb23b8757158001072945c.wav,5,4
1215,6f5bc6c9704e3919483c4ef4f17b2531.wav,0,5
1216,6f5ff0119f150a1e912984ab26b8b578.wav,1,2
1217,6f833602a7ed1c24b75af96c48ed1375.wav,2,5
1218,6f8696488cdf2005c13dc57a602d7e4a.wav,5,1
1219,6f8e38e233cdb0ce4a734f4d0f4fc4fa.wav,1,5
1220,6f988d8139fbee2694069bdb56288309.wav,2,1
1221,6f9cf5c29bee43f26062fc31ee3298a1.wav,5,4
1222,6fde7d8c4b89ea8b6eaf714b6a0c73bf.wav,0,5
1223,6fded843ce3a3cea531bad96ef55a9a6.wav,1,5
1224,6ffe8512af92d343a4c932504c8891fc.wav,2,1
1225,7005cc44df6cd6ccc8b1c82a2cfc09d1.wav,5,1
1226,7006d2e74c5f9009e36134ede19473f7.wav,5,4
1227,700843fefc5faa723a457b699cc63b4c.wav,5,4
1228,700e35ec9677f1105fda4de59ab975a7.wav,5,2
1229,7015dab8ca548bb661810cc679b181a3.wav,5,0
1230,701b7a4157406d31e7380ad8e72dd6d9.wav,2,1
1231,701f6f88e4b359f8222b5054efdc19d3.wav,5,1
1232,7027a88777c23b37422ec2b9641b1e2c.wav,5,1
1233,706782e506fd585cdbd0b02d5a2380d2.wav,2,1
1234,706fe6ad74e5a59f158bfc0c0991f492.wav,3,1
1235,70ac633aa582727dc1bb0b82acba5b4a.wav,4,5
1236,70d85e44d1bb34e71632675f5dc3f039.wav,2,1
1237,70da9d9493dc171f66be1b228c2bcdc0.wav,1,2
1238,70dbfae57e53d769be0dc000c2ba63d7.wav,5,1
1239,70ed8741b971d8579100b2cb6e3340d3.wav,5,1
1240,71085a98df6ae28801ae3a350e358e92.wav,2,1
1241,7118ede32d91d45fd17a3775a19a651f.wav,5,4
1242,711b5ccdb497ae3e7996f2c018328d6a.wav,5,4
1243,7128648d0caae9fa2ca2d92e027e41f8.wav,5,4
1244,712bf41c7bfc96681db7fc8569d5b7e0.wav,1,2
1245,714ea02d2c3f6d6175fcab300cc0a1b1.wav,3,5
1246,714ec688b1956435320df64ec810629c.wav,5,4
1247,7158a8d35c088b0002a14555b044bee2.wav,2,5
1248,716ccdb9d56fbb07e5118f8f49a291fc.wav,4,5
1249,71879e2162a950b1a7c2db50fbd32edf.wav,5,4
1250,71aa8b74db8b8b767673cdfa11ac78d4.wav,5,1
1251,71c56349c0a3eb71c419f34eb8751505.wav,2,1
1252,71cbe84d657230f66e871d8974e5cb8a.wav,5,1
1253,71d319491dfea02509f3dd5de98e2898.wav,3,5
1254,71f267ac30e96e986e32906e538598f8.wav,2,1
1255,71ff228d1df1dffda51182a90a67bb03.wav,5,4
1256,7228a0a4293f6d204f5e8d31f5bd7982.wav,4,5
1257,722be4744dc7848259369190cd9e4bcd.wav,3,5
1258,723b4e4e8372217b5d95a7dea1edf9e7.wav,0,5
1259,7243b25c68782c7c9a734553af01536b.wav,4,5
1260,72482663f98d92fc30396404bbd5a1a4.wav,5,4
1261,725453cb298216ca4c9f5e1cd9bfd2ce.wav,5,4
1262,7256d7b9c01607dd67bb1823b563f1a0.wav,2,1
1263,72656740cf699b5abfabf4ad1b2ffa1f.wav,1,5
1264,729a6b8d421ce9cbfe4a647e86a46397.wav,3,5
1265,72c93fdd2a4becce9aed8ce65409452d.wav,2,1
1266,72c952d72fb130b2aba49baf4d29a136.wav,1,5
1267,72d396147090876b42477e2a438493ac.wav,2,5
1268,72ed4ba8106b09e32ce26c0d47153493.wav,5,4
1269,730a676e201733db0a86d72106b0a099.wav,5,1
1270,73428d8369ecf14934716016042ed884.wav,5,4
1271,7359a9a08eecc211b4a85012bdf66345.wav,2,1
1272,73737a37618f4780f722437dae05160a.wav,2,1
1273,737fa77e2535e86611fc84968e238d00.wav,2,5
1274,73b44edd43b6b315a818ae0f6a01c057.wav,5,4
1275,73bc40f4d4de3df1e5dec6fa88e4547f.wav,5,4
1276,73db2920cbf79337bb426bc754b9cb6b.wav,5,4
1277,73df22fd4b8a1344c06974b781fd9a13.wav,1,5
1278,73e4274c76f3292be2012eef4a8c03ce.wav,0,5
1279,740316d1df97e1c9368ed581e45f1f1d.wav,5,4
1280,7407bed7f3eac8572dfe7dc59ded61ef.wav,0,4
1281,74120316c1778c9df18b481249b05655.wav,3,5
1282,74131bd3aae5b30f0e877183d2043bec.wav,1,2
1283,742b7bb797250114b658808a3173d4b8.wav,2,1
1284,743a011a78a189622b666a6dc147eb14.wav,5,1
1285,7452bc0a195467d1b86b96da7b90994d.wav,5,0
1286,74540cbeb6666facce05a7d129027aa5.wav,4,5
1287,745b095ce84914116d93731e84501da5.wav,1,5
1288,74ab0601ccdc9db3f560083bf396ca60.wav,3,5
1289,74b5b6d6be4dc9e9d8b2123cae48624c.wav,3,5
1290,74d22412de1cc517195324dd5d64504f.wav,0,5
1291,74e3269f9841e362c4bf3f4c89f1e4d1.wav,5,4
1292,74f2e78ea69e16409d4413fefeff6341.wav,5,2
1293,7516ccf26a205a50af9f7407852c70b3.wav,5,1
1294,75656efdd07c60a23492db2adf244324.wav,1,5
1295,756cfe50c0a68cd6cb98181c1353d467.wav,3,5
1296,759737f99982bd993d983a2af980ae2a.wav,2,1
1297,75a22217f1096726f84727380c02b960.wav,5,1
1298,75c6f871e7c0d362f3a6890d3123dfc2.wav,2,1
1299,75e914ca184e40a6385d90dc31e63684.wav,5,4
1300,7601947cf27170b4c11b8cab522a8b35.wav,5,4
1301,761a8341ee26cd363d3dc08b0cfbdb4f.wav,4,5
1302,7651201e338207dc1f5d2790a6bc4d15.wav,5,4
1303,76527ed8473fe5a443a340f620b445df.wav,5,4
1304,765d0ab448b03fc74ad5698a82fa5ec3.wav,5,4
1305,766841f6463494b297186b15de80cd42.wav,4,5
1306,7670a12e65ebb074acaa82b0730a9482.wav,5,4
1307,7671309dc79a2ea240a70efe788c881c.wav,2,1
1308,768a588b881b1d1f16dcaed57c7b7927.wav,2,1
1309,76aff4b0e7c600246da376c585c29bf8.wav,5,4
1310,76c9c4e5af4124090cbbd84a700e0034.wav,0,5
1311,7774f582af314a8f44c4cc9747cc2e6e.wav,5,4
1312,777cc1220c28edfc2bf71d12ca5a5aed.wav,5,4
1313,7792a7cdbc2646d894f22ba1ac0966fd.wav,5,4
1314,77980edb3b0a4a1df56d019d767c44da.wav,2,1
1315,77a59598075d869d3a395940bbf01986.wav,5,1
1316,77c1e65c63abd86097fac86456d8f017.wav,1,2
1317,77d0dd1de06d6daec9d02c4f99202804.wav,5,4
1318,7801fe3f6dd6e5095c01e0e733bb3914.wav,5,1
1319,780e05dfbb2fcc46d783bc981903193b.wav,2,5
1320,7846dcb744db463b07ba22d599530f85.wav,3,1
1321,78671ace3bd961edce1c86c9614d8d1e.wav,5,1
1322,78760dc17709ec7ab1420291562d183e.wav,2,1
1323,787ab2c3fbf8c47b3b7a85a372826494.wav,5,4
1324,78a887f057a9a8e2969063e32479a17d.wav,2,1
1325,78ba7dc640e070e7aa3467b91f4cfa6c.wav,5,1
1326,7910ea3adb8a5ed3cf55d1fb7db62585.wav,3,5
1327,79286fed5537d49dea9969b49c292781.wav,5,4
1328,792e01235a6a8154a99741e93b39d08a.wav,5,4
1329,79314df6f2b3432dd3f2bf3ca83e5c60.wav,5,0
1330,79469aec33d95f7575b76300cd0d6f5f.wav,1,5
1331,795429d41b86b242b1e749023c046f75.wav,1,5
1332,79543d12deeb6bdd333af0c21c3c5d1c.wav,2,1
1333,796833209a3fd1144e2ba142923de505.wav,5,4
1334,79ac88793dcdf7f90addc0ebd3f35ad0.wav,1,5
1335,79bc2e72c9d36f91d096e6e9be2da6ba.wav,5,4
1336,79d02a97ec05c039284f191ad8461853.wav,3,1
1337,79e7672ab9c3ffb021dfe4f66739f6e1.wav,5,1
1338,7a248cc701d3aa3b8bd0bf7265859c62.wav,3,5
1339,7a276265e0b389ae494650e7d6a94aa7.wav,0,5
1340,7a3db9163456b45e59fd9ca5da1eef63.wav,2,1
1341,7a7657c07cfde15a6c3a748d47b84c96.wav,5,1
1342,7a798d22c7b86922e7508be5ef458053.wav,5,1
